id,text,screen_name,time
726753294673154049,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/ctXica7X8E,AnalystActions,Sun May 01 12:41:02 +0000 2016
726742431299817472,"$vrx So NOW we know WHY Senate was QUOTING $WFC ANALysts! Buffett short&gt;

 Warren Buffett And Munger Agree: @Valeant https://t.co/c5427Z4l0J",apppro1,Sun May 01 11:57:52 +0000 2016
726742223325388802,"$vrx So NOW we know WHY Senate was QUOTING $WFC ANALysts! Buffett short&gt;

 Warren Buffett And Munger Agree: @Valeant https://t.co/c5427YMK9b",apppro1,Sun May 01 11:57:02 +0000 2016
726729204721557504,chartguy89: 2016 Trending Stocks: WFC 49.98 Stock Charts $WFC Wells Fargo &amp; Co. https://t.co/62ZlcZjt19,iHangout2,Sun May 01 11:05:19 +0000 2016
726695547395039233,Remove from the list $BAC $WFC $JPM $GS ... where he holds stakes... He dislikes pretty much everyone else...,MrRowD,Sun May 01 08:51:34 +0000 2016
726673110255194112,"Bahl &amp; Gaynor Inc. Has $32,112,000 Stake in Wells Fargo $WFC https://t.co/kvmHy6nH2D",WKRBNews,Sun May 01 07:22:25 +0000 2016
726672370799398913,Wells Fargo $WFC is CS Mckee LP’s 2nd Largest Position https://t.co/8SuQEfEwoC,dailypoliticaln,Sun May 01 07:19:28 +0000 2016
726668634744082432,"Mackenzie Financial Corp Sells 397,051 Shares of Wells Fargo $WFC https://t.co/hkUfQ6ir5J",dailypoliticaln,Sun May 01 07:04:38 +0000 2016
726659106543640577,#InsiderTrading Report: Notable Buys And Sales $CAT $FBHS $LMT $PM $UAL $WFC $ACTG $MYL $SPY $PSG $QVCA https://t.co/7KOIieNOOb,TalkMarkets,Sun May 01 06:26:46 +0000 2016
726654615765180416,$WFC:US Wells Fargo Lowers BOK Financial Co. (BOKF) to Underperform #WELLS FARGO &amp; CO  https://t.co/SGynCB7jtt #SP500,FinSentS_SP500,Sun May 01 06:08:55 +0000 2016
726605246781222914,New post: Insider Weekends https://t.co/Viv8L9UIpK Buys: $UAL $CAT $MYL $PSG $ACTG Sells: $FBHS $LMT $QVCA $WFC $PM,AsifSuria,Sun May 01 02:52:45 +0000 2016
726568440438226945,https://t.co/ANv9eBRvTY Will YOU be one of Tim Sykes MILLIONAIRE students in 2015? $WFC $BWLD,SmallCaps33,Sun May 01 00:26:29 +0000 2016
726561641664376832,You could live your life only using $BRK-B -owned products $COST $WMT $AXP $WFC $KO $JNJ https://t.co/LqzuRAipcf https://t.co/U7BlGi7VZG,JorelLaraKalel,Sat Apr 30 23:59:28 +0000 2016
726560979400548352,"Big Banks and Derivatives: Great article from 2013, BEFORE oil tanked. $WFC $JPM $SPY  https://t.co/Rj3fB8otd2",MindlessRobots,Sat Apr 30 23:56:50 +0000 2016
726553768435671040,New to trading and need to build your trading account FAST? Try my new amazon ebook https://t.co/uIocDsEDJW $XLU $WFC $BWLD,Stock_Huntress,Sat Apr 30 23:28:11 +0000 2016
726549701936451584,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/Z3I1RcT4gR,AnalystActions,Sat Apr 30 23:12:02 +0000 2016
726538878857830400,https://t.co/uAeDfMKjNm Read about the seven costly mistakes that new traders make $VRA $UVXY $OUTR $WFC $MRCY $ROVI,St0ckReviews,Sat Apr 30 22:29:01 +0000 2016
726537371244589056,Wells Fargo CEO warns pressure on profits will continue https://t.co/1wXpTsTtkB $WFC #banking https://t.co/d4CV6AQxNe,SFBusinessTimes,Sat Apr 30 22:23:02 +0000 2016
726536646536118272,$WFC:US Wells Fargo &amp; Company MN Raises Stake in Virtu Financial Inc (VIRT) #WELLS FARGO &amp; CO  https://t.co/BtJppFrOun #SP500,FinSentS_SP500,Sat Apr 30 22:20:09 +0000 2016
726499185529217024,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/VCz3WaswGN -via @SAI https://t.co/fOrsumfjUf,itgawker,Sat Apr 30 19:51:18 +0000 2016
726491726114742272,$WFC If @WellsFargo I expect better Customer Service from a bank seeking my money. TA on the chart Suggests Short! https://t.co/RE7LjGpqr8,Dukemnm21,Sat Apr 30 19:21:39 +0000 2016
726460599471865856,@WarrenBuffett gives his usual nod of confidence to Wells Fargo $WFC at the #BerkshireHathaway $BRK annual shareholder's meeting #BRK2016,sstrazza,Sat Apr 30 17:17:58 +0000 2016
726458529662537728,"If you bought $VRX shortly after Mike Pearson joined in 08, you've still done WAY better than $KO $PG $WMT $IBM $WFC $USB $AXP shareholders.",ShortSightedCap,Sat Apr 30 17:09:45 +0000 2016
726443498191392774,"@PlanMaestro yet BRK  has investments in  $MTB, $USB , $BAC , $WFC and Buffett holds $JPM in his personal accounts",glakshmivarahan,Sat Apr 30 16:10:01 +0000 2016
726438261304872961,@WarrenBuffett: not worried about BRK investments in $WFC &amp; $BAC and their derivative positions #BRK2016,susiegharib,Sat Apr 30 15:49:12 +0000 2016
726425131011203072,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/7NeAuweY9r,AnalystActions,Sat Apr 30 14:57:02 +0000 2016
726423265413976064,Lawsuit says banks improperly failed to inform consumers about extra interest https://t.co/zGRkgABB48 $WFC #RealEstate,desota,Sat Apr 30 14:49:37 +0000 2016
726418266936205314,"#Prognosis of #stocks #significantly to #fall 3.part
 
$QCOM $RF $RIG $SRPT $STJ $STX $SWN $SYMC $TWTR $UAL $USB $VRX $WDC $WFC $WFT $WLL",drastichs,Sat Apr 30 14:29:45 +0000 2016
726407170384912385,Dividend Payers $AAPL $T $MSFT $VZ $JNJ $GE $CVX $PFE $PG $WFC $JPM $PM $KO $CSCO #dividend @barronsonline #yield https://t.co/eLTPsZUJCJ,cypresstrades15,Sat Apr 30 13:45:40 +0000 2016
726390665769291776,Is Wells Fargo the Best Bank Stock for Dividend Investors? $WFC https://t.co/FBgkxhwSkJ https://t.co/RGWUU4ltLY,Focus_on_Dvds,Sat Apr 30 12:40:05 +0000 2016
726379143466635264,"I have long positions in $ARLP, $BAC, $COST, $CPLP, $DHT, $EURN, $F, $GM, $GS, $HSBC, $IBM, $KMI, $MFA, $PSX, $SFL, $SXCP, $TCRD, $TNP, $WFC",RolandTian,Sat Apr 30 11:54:17 +0000 2016
726369196074913792,New to trading and need to build your trading account FAST? Try my new amazon ebook https://t.co/3h5fT4a5A3 $XLU $WFC $BWLD,SmallCaps33,Sat Apr 30 11:14:46 +0000 2016
726343582626512896,"RS Investment Management Co. LLC Has $41,261,000 Position in Wells Fargo $WFC https://t.co/ZePHFAXEXn",dailypoliticaln,Sat Apr 30 09:32:59 +0000 2016
726336683482976256,Terril Brothers Inc. Reduces Position in Wells Fargo $WFC https://t.co/xTkQfDhkeU,WKRBNews,Sat Apr 30 09:05:34 +0000 2016
726336676713353217,"Venturi Wealth Management LLC Acquires Shares of 72,526 Wells Fargo $WFC https://t.co/99w2zF2MV9",WKRBNews,Sat Apr 30 09:05:33 +0000 2016
726330006499155968,Editor's Choice: Why We Don't Own Bank Of America $BAC Also $C $WFC $JPM https://t.co/mgZ0Q0BZgW,TalkMarkets,Sat Apr 30 08:39:02 +0000 2016
726320236408901632,New to trading and need to build your trading account FAST? Try my new amazon ebook https://t.co/XbnI3ovDGS $XLU $WFC $BWLD,Trade_Alertinto,Sat Apr 30 08:00:13 +0000 2016
726313396396785664,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/DvIiJoVdcf,AnalystActions,Sat Apr 30 07:33:02 +0000 2016
726256099070898176,$BAC $WFC $JPM $C all faced rejection &amp; any follow through PRESSURE ? $XLF #FINANCIALs $SPX $SPY https://t.co/bF5nOQNWyc,pipsnticks,Sat Apr 30 03:45:21 +0000 2016
726252493076881408,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/6MOJ9ipgJn,AnalystActions,Sat Apr 30 03:31:02 +0000 2016
726249454584627200,Midwest Investment Management LLC Lowers Position in Wells Fargo $WFC https://t.co/NdpoazsZ6Q,TickerReport,Sat Apr 30 03:18:57 +0000 2016
726249453208911873,Wells Fargo $WFC Shares Sold by New York State Common Retirement Fund https://t.co/tpjRu4Dh8X,TickerReport,Sat Apr 30 03:18:57 +0000 2016
726248886633897985,Midwest Investment Management LLC Lowers Position in Wells Fargo $WFC https://t.co/vu3XIvsaf1,AmericanBanking,Sat Apr 30 03:16:42 +0000 2016
726248885136547840,Wells Fargo $WFC Shares Sold by New York State Common Retirement Fund https://t.co/4tlAdvktt0,AmericanBanking,Sat Apr 30 03:16:41 +0000 2016
726239414247153664,Editor's Choice: Why We Don't Own Bank Of America $BAC Also $C $WFC $JPM https://t.co/MNiyJeFz18,MarketsRecap,Sat Apr 30 02:39:03 +0000 2016
726235347814739969,"Just got back to the hotel from my first Berkshire meeting cocktail reception. Met a lot of very nice ppl, including a $WFC banker #BRK2016",gavin2478,Sat Apr 30 02:22:54 +0000 2016
726186338504970241,#WellsFargo In 2021 Passwords Will Be Gone. Biometrics Will Be the Gatekeeper for Your Devic... Read more: https://t.co/8CmErQmRMC $WFC,bfsi_ibb,Fri Apr 29 23:08:09 +0000 2016
726186338492387329,#WellsFargo In 2021 Passwords Will Be Gone. Biometrics Will Be the Gatekeeper for Your Devic... Read more: https://t.co/3nOMc3mz4a $WFC,bfsi_financial,Fri Apr 29 23:08:09 +0000 2016
726186338425303040,#WellsFargo In 2021 Passwords Will Be Gone. Biometrics Will Be the Gatekeeper for Your Devic... Read more: https://t.co/oPdCRqXK4P $WFC,financ_mortgage,Fri Apr 29 23:08:09 +0000 2016
726175001364172800,Wells Fargo CEO warns pressure on profits will continue https://t.co/IUMaYeqg6c $WFC #banking https://t.co/DqaGoyCyE7,SBTRileyMcD,Fri Apr 29 22:23:06 +0000 2016
726174998403010561,Wells Fargo CEO warns pressure on profits will continue https://t.co/1wXpTsTtkB $WFC #banking https://t.co/d4CV6AQxNe,SFBusinessTimes,Fri Apr 29 22:23:05 +0000 2016
726174981382504448,Wells Fargo CEO warns pressure on profits will continue https://t.co/xOEuBz0niw $WFC #banking https://t.co/dw5KwdIZyz,rileymcd,Fri Apr 29 22:23:01 +0000 2016
726138636970921985,Private Capital Management Inc. Takes Position in Wells Fargo $WFC https://t.co/Hwnf6GIkKl,dailypoliticaln,Fri Apr 29 19:58:36 +0000 2016
726136096141262848,Editor's Choice: Why We Don't Own Bank Of America $BAC Also $C $WFC $JPM https://t.co/mgZ0Q0BZgW,TalkMarkets,Fri Apr 29 19:48:30 +0000 2016
726134466251476992,Time to let go of your financials $XLF $GS $C $BAC $WFC $JPM $MS $QQQ $TLT $USD https://t.co/t9vZiL4yN1,StockPicker908,Fri Apr 29 19:42:02 +0000 2016
726131147495731200,#businessinsider Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/jKFdCy5y7F https://t.co/a8JfkcsqJ0,follownewsnow1,Fri Apr 29 19:28:51 +0000 2016
726128264960417793,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/vLhEq2xdF4 https://t.co/UppIAkaKxs,insider8news,Fri Apr 29 19:17:23 +0000 2016
726127810327285760,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/syJtWq8M2Z … https://t.co/QAzk6SAqD1,kjosephabraham,Fri Apr 29 19:15:35 +0000 2016
726127575215558656,clusterstock : Wells Fargo adds eye scanning technology to improve your security $WFC … https://t.co/4yc8tVzgVd) https://t.co/bXUaYFZTGN,elvisgomes44,Fri Apr 29 19:14:39 +0000 2016
726126611838427136,SAI: Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/E0Ks2KJQ3d https://t.co/02uEormRXt,lluccipha,Fri Apr 29 19:10:49 +0000 2016
726126383404093441,clusterstock: Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/emHBmN0G1f https://t.co/BvRjKPJmJa,InvestingLatest,Fri Apr 29 19:09:55 +0000 2016
726126181607690240,businessinsider: Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/emHBmN0G1f https://t.co/gGMgaCpHyr,InvestingLatest,Fri Apr 29 19:09:07 +0000 2016
726125488998088705,businessinsider: Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/kM7XKy7Tui https://t.co/142tSgkifM,voicebydesign,Fri Apr 29 19:06:21 +0000 2016
726124248759029760,Why should we care about Warren Buffett? $BRK-A $BRK-B $GS $KO $WFC $KHC https://t.co/4zvGGrxVR0 https://t.co/BfrSmDnHIb,JorelLaraKalel,Fri Apr 29 19:01:26 +0000 2016
726124228852998146,businessinsider: Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/wNAaC120MK https://t.co/SWqaU32AA8,Geospatech,Fri Apr 29 19:01:21 +0000 2016
726124007444103168,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/KKiZq88N0U https://t.co/7fkAT7h1TF,SAI,Fri Apr 29 19:00:28 +0000 2016
726124004856061952,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/7SMrGKImao https://t.co/vJUCvYVy7p,clusterstock,Fri Apr 29 19:00:28 +0000 2016
726124001295273984,Wells Fargo adds eye scanning technology to improve your security $WFC https://t.co/2R2m5P7AAc https://t.co/bImyRodgN0,businessinsider,Fri Apr 29 19:00:27 +0000 2016
726120373092274176,$WFC: Analyst action by Nomura on Wells Fargo: https://t.co/0ijXkTDFFj https://t.co/b7me7lSfo1,AnalystActions,Fri Apr 29 18:46:02 +0000 2016
726119404497330178,"With #WellsFargo Decision, New York Fed Misses Chance to Improve Its Sagging Image. Read more: https://t.co/S4V1t0hJwj $WFC",financ_mortgage,Fri Apr 29 18:42:11 +0000 2016
